studentid,firstname,lastname,GPA,Major
19095,Gerrie,Dorothy,2.75,Architecture
19096,Lory,Brenn,3.125,Engineering
19097,Petronia,Alwin,2.875,Health
19098,Magdalena,Ferrell,2.75,Health
19099,Tina,Tippets,3.375,Psychology
19100,Vita,Nedrud,2.5,Sports
19101,Viki,Lacombe,3,Health
19102,Annora,Gert,1.875,Computer science
19103,Belva,Pitt,3.125,Business/Commerce
19104,Therine,Fadiman,3,Psychology
19105,Emma,Sigfrid,3.125,Health
19106,Corina,Virgin,2.625,Statistics
19107,Sue,Eugenia,2.5,Architecture
19108,Jany,Kolnick,2.5,Art
19109,Desirae,Monk,2.625,Science
19110,Amii,Mitzi,2.625,Robotics
19111,Kirbee,Lewes,3.25,Business/Commerce
19112,Cissiee,Ferrell,3.25,Sports
19113,Gerianna,Salvidor,2.125,Business/Commerce
19114,Sabina,Zuzana,2.625,Architecture
19115,Joleen,Anyah,3,Statistics
19116,Violet,Ingra,3,Psychology
19117,Nananne,Jacinda,2.375,Business/Commerce
19118,Lauryn,Reinke,2.875,Sports
19119,Isa,Bonilla,3.25,Health
19120,Vivia,Beebe,2.75,Science
19121,Gavrielle,Ricki,2.625,IT
19122,Annaliese,Hylan,3.125,Architecture
19123,Sharai,Marijo,2.375,Architecture
19124,Nita,Bow,2.625,Science
19125,Catharine,Avi,2.375,Health
19126,Janey,Caitlin,2.5,Psychology
19127,Nananne,Orlene,2.75,Art
19128,Rhea,Stacy,2.875,Sports
19129,Daryl,Faso,2.25,Art
19130,Tami,Drisko,2.25,Psychology
19131,Amalie,Hieronymus,3,Music
19132,Mary,Nunci,2.5,Health
19133,Elyssa,Yerkovich,3.125,Statistics
19134,Almeta,Norvol,2.75,Robotics
19135,Damaris,Anis,2.5,Architecture
19136,Meghann,Carbo,2.375,Psychology
19137,Blondelle,Prober,2.375,Psychology
19138,Ida,Voletta,2.375,Health
19139,Ilse,Calhoun,2.875,Computer science
19140,Ada,Friede,3.25,Health
19141,Jaclyn,Raama,2.375,Science
19142,Sybille,Howlyn,2.75,Sports
19143,Lesly,Oriana,2.75,Statistics
19144,Raf,Bahr,2.75,Sports
19145,Alisha,Meter,3,Computer science
19146,Emma,Thunell,2.75,Business/Commerce
19147,Adriana,Loleta,3,Sports
19148,Nicoli,Sothena,2.25,Psychology
19149,Monika,Reidar,2.875,Health
19150,Danika,Quent,2.625,Sports
19151,Latisha,Gregrory,2.25,Psychology
19152,Giustina,Huggins,2.75,Psychology
19153,Lolita,Ledah,2.875,Computer science
19154,Raf,Rocray,2.5,Psychology
19155,Roberta,Faust,2.5,History
19156,Shaine,Trey,2.25,Architecture
19157,Celene,Borrell,2.75,Science
19158,Annora,Helve,2.875,Sports
19159,Hermione,Cullin,2.625,Computer science
19160,Joelly,Pattin,2.25,Robotics
19161,Pierette,Izaak,2.375,Sports
19162,Natka,Hurley,2.125,Music
19163,Henriette,Audly,3.25,Psychology
19164,Selia,Jacobah,3.125,Psychology
19165,Aaren,Redmond,2.875,IT
19166,Belinda,Stevy,2.625,Engineering
19167,Kathy,Arquit,3,Graphic Design
19168,Rozele,Pacorro,3.375,Statistics
19169,Selma,Ephrem,2.875,Music
19170,Ardys,Mallon,2.125,Psychology
19171,Cindelyn,Hoban,2.125,English
19172,Tori,Seagraves,3.125,Engineering
19173,Lorenza,Goldina,2.875,Computer science
19174,Kore,Bearnard,2.875,Robotics
19175,Evita,Dominy,2.125,English
19176,Carree,Odysseus,2,Engineering
19177,Tobe,Raffo,2.875,Graphic Design
19178,Marylou,Kalinda,3.25,Art
19179,Justinn,Judye,2.625,IT
19180,Evaleen,Lanita,2.875,Psychology
19181,Codie,Rad,3.25,Engineering
19182,Kassey,Elephus,3,IT
19183,Sharai,Crudden,2.125,Sports
19184,Eolanda,Odysseus,2.875,Statistics
19185,Aubrie,Lail,2.625,Architecture
19186,Cathie,Arathorn,3.625,Music
19187,Georgina,Jarib,2.875,English
19188,Halette,Teryn,2.5,Architecture
19189,Jillayne,Wolfgram,3.125,IT
19190,Arlina,Dorothy,2.375,Psychology
19191,Fernande,Gamaliel,2.375,Architecture
19192,Rivalee,Denis,2.625,Computer science
19193,Adele,Ventre,3.375,English
19194,Sophia,Lail,2.5,Architecture
19195,Rosabelle,Zuzana,2.625,Health
19196,Sidoney,Etom,2.625,Engineering
19197,Monika,Arvo,3,Health
19198,Nonnah,Socha,2.75,Music
19199,Sara-Ann,Brodench,2.625,Architecture
19200,Feliza,Callista,2.875,Computer science
19201,Basia,Hurley,2,Business/Commerce
19202,Monika,Means,2.625,Graphic Design
19203,Dawn,Connelly,3.125,Psychology
19204,Bernardine,Monaco,3.5,Computer science
19205,Augustine,Mauer,3.625,Engineering
19206,Kenna,Klotz,2.875,Computer science
19207,Rozele,Wandie,2.5,Science
19208,Fanny,Laurianne,2.875,Robotics
19209,Josephine,Dielu,2.875,IT
19210,Sabina,Middleton,3,Engineering
19211,Kerrin,Celestine,2.625,Psychology
19212,Jacquetta,Pelagias,2.5,Science
19213,Wanda,Jacinda,2.875,Robotics
19214,Ronna,Sheng,2.75,Psychology
19215,Max,Arvo,2.75,Robotics
19216,Emmey,Carbo,3.125,Health
19217,Tori,Bultman,2.5,Health
19218,Mariele,Alisia,2.5,Computer science
19219,Selia,Pond,2.875,Health
19220,Jere,Laurianne,2.875,Robotics
19221,Aubrie,O'Carroll,2.875,Engineering
19222,Rosabelle,Guthrie,2.875,Engineering
19223,Fidelia,Cath,2.625,Computer science
19224,Miquela,Dermott,2.75,Statistics
19225,Alyssa,Corabella,2.625,Psychology
19226,Ardeen,Narton,2.5,Robotics
19227,Melisent,Voletta,2.5,Health
19228,Maud,Michella,2.125,Psychology
19229,Merle,Granoff,3.125,Robotics
19230,Darlleen,Burkle,3.125,Statistics
19231,Elvira,Dunkin,2.5,Health
19232,Linzy,Bevin,3.125,Robotics
19233,Kamilah,O'Rourke,2.375,Music
19234,Shirlee,Bobbee,2.875,Health
19235,Kirbee,Millda,2.875,Psychology
19236,Odessa,Alarise,2.625,Science
19237,Letizia,LaRue,2.625,Architecture
19238,Kamilah,Colbert,3,Architecture
19239,Elvira,Ralfston,3.25,Music
19240,Merci,Daegal,2,Engineering
19241,Lila,Ricarda,2.625,Psychology
19242,Jessy,Shuler,2.5,Robotics
19243,Zondra,Chaing,3.25,Computer science
19244,Kayla,Linehan,2.5,History
19245,Carly,Mullane,2.25,Music
19246,Caryl,Cleo,2,English
19247,Natka,Chrystel,2.375,Music
19248,Fanny,Nea,2.75,History
19249,Aili,Baptlsta,2,Music
19250,Pollyanna,Judye,2.25,Science
19251,Sheelagh,Chaing,2.5,Statistics
19252,Kirbee,Wolfgram,2.875,Sports
19253,Daune,Dimitris,2.25,Architecture
19254,Rori,Paton,3.125,Sports
19255,Sibella,Bonilla,2.875,English
19256,Adelle,Malanie,3,Engineering
19257,Bobbi,Delila,2,Graphic Design
19258,Blondelle,Fabiola,2.625,Computer science
19259,Linzy,Rosalba,3.125,Health
19260,Latisha,Gaulin,2.75,IT
19261,Lolita,Ranjiv,3.125,Music
19262,Jasmina,Mathilde,3.25,Graphic Design
19263,Dale,Lowry,3.375,Engineering
19264,Jasmina,Nester,3.125,Health
19265,Glenda,Cutlerr,2.375,Architecture
19266,Renae,Gino,2.375,Art
19267,Lelah,Yusuk,2.5,IT
19268,Tracey,Prouty,3.375,Music
19269,Lynde,Morrill,2.75,Graphic Design
19270,Clo,Margret,2.75,Architecture
19271,Pamella,Justinn,2.75,Statistics
19272,Merry,Bennie,2.875,Architecture
19273,Dotty,Larochelle,3.375,Health
19274,Dotty,Charmine,2.5,Science
19275,Dede,Brackely,2.5,Computer science
19276,Chastity,Liebermann,2.625,Science
19277,Micheline,Erlandson,3.625,English
19278,Cassondra,Velick,1.625,Health
19279,Jordan,Presber,2.625,History
19280,Alleen,Georgy,3.25,Engineering
19281,Roslyn,Henrie,2.375,Art
19282,Allyce,Bibi,1.875,Psychology
19283,Georgina,Presber,3.125,Science
19284,Noelle,Karl,3.125,Psychology
19285,Konstance,Byrne,2.75,Psychology
19286,Emilia,Fillbert,2.625,English
19287,Britte,Guthrie,3.125,Health
19288,Marnia,Annice,2.625,Art
19289,Dorthy,Roarke,2.5,History
19290,Stacey,Cyrie,2.5,Architecture
19291,Janenna,Stanwood,2.625,Psychology
19292,Darlleen,Dowski,3.125,Psychology
19293,Alameda,Chandler,2.5,Science
19294,Jacquetta,Diann,2.5,Robotics
19295,Amalie,Bronk,2.125,Computer science
19296,Brooks,Kermit,2.5,English
19297,Talya,Vale,2.625,Engineering
19298,Minda,Truc,2.875,Science
19299,Codie,Kosey,2.75,English
19300,Addia,Gahl,3.25,Music
19301,Vonny,Barney,2.5,Science
19302,Florencia,Honoria,2.75,Computer science
19303,Jemie,Natica,2.75,Music
19304,Jeanna,Anis,2.625,Health
19305,Lorne,Jeanne,3.125,Graphic Design
19306,Dari,Lubin,3.375,Psychology
19307,Aryn,Jary,2.875,Computer science
19308,Fanchon,Boehike,2.875,Sports
19309,Karlee,Marcellus,3,English
19310,Rosanne,Revkah,2.75,Robotics
19311,Shaine,Jalbert,1.625,Engineering
19312,Kassey,Carri,2.5,IT
19313,Merry,Carmena,2.75,Science
19314,Wilma,Glenden,2.625,Art
19315,Riannon,Burnside,2,Psychology
19316,Daune,Kathie,2.625,Art
19317,Ottilie,Abram,3,Art
19318,Alyda,Hourigan,3.25,Computer science
19319,Carolina,Jess,2.75,Science
19320,Jacenta,Zenas,3.25,Architecture
19321,Clarice,Bow,2.5,IT
19322,Berget,Schwejda,2.75,English
19323,Robbi,Pillsbury,2.5,Graphic Design
19324,Konstance,Saint,3.125,Architecture
19325,Gisela,Donell,2.5,Business/Commerce
19326,Ricky,Anyah,3.25,Statistics
19327,Ana,Telfer,3,Sports
19328,Marika,Blase,2.5,IT
19329,Alleen,Ardra,2.875,Health
19330,Concettina,Pandolfi,2.875,Health
19331,Pierette,Odell,2.75,Architecture
19332,Dulcinea,Salchunas,3.125,Music
19333,Marnia,Sawtelle,2.375,Graphic Design
19334,Joleen,Jillane,2.375,Architecture
19335,Ricky,Ilka,2.625,Science
19336,Tonia,Sammons,2.875,Art
19337,Corene,Hebner,2.875,Statistics
19338,Jennica,Jacqui,2.375,Business/Commerce
19339,Renae,Nicoline,3,Graphic Design
19340,Anestassia,Lail,2.875,Art
19341,Vevay,Meter,3.25,Sports
19342,Alejandra,Remmer,2.375,Health
19343,Hayley,Urias,2.625,Psychology
19344,Deirdre,Boycey,2.625,Psychology
19345,Emelina,Schalles,3.125,Graphic Design
19346,Emilia,Adrienne,2.5,History
19347,Helsa,Wareing,2.625,Sports
19348,Jemie,Daveta,2.625,Engineering
19349,Teriann,Malina,2.25,Science
19350,Aubrie,Bouchard,2.875,Art
19351,Siana,Stav,2.875,History
19352,Pierette,Keelia,3,Science
19353,Maridel,Ezar,2.625,Science
19354,Marsiella,Gaulin,3,Health
19355,Wendi,Maisey,2.375,Computer science
19356,Roz,Tufts,2,Robotics
19357,Harmonia,Raffo,2.375,English
19358,Robbi,Rillings,2.5,Statistics
19359,Florie,Moseley,2.75,Psychology
19360,Ernesta,Pandolfi,2.5,Sports
19361,Rosene,Stover,2.5,Graphic Design
19362,Fayre,Briney,3.25,English
19363,Binny,Raychel,3,Art
19364,Catrina,Uund,3,Music
19365,Sarette,Alcott,3,Psychology
19366,Hyacinthe,Pond,3.125,Science
19367,Cindelyn,Matthew,2.375,Science
19368,Binny,Urias,3,Health
19369,Adele,Glovsky,2.5,Health
19370,Albertina,Vivle,2.625,Architecture
19371,Rochette,Pond,2.75,IT
19372,Hermione,Dimitris,2.875,Statistics
19373,Karlee,Atcliffe,3.25,Psychology
19374,Tera,Simmonds,2.125,History
19375,Dorothy,Merna,2.25,Business/Commerce
19376,Kerrin,Cressida,2.75,Business/Commerce
19377,Carly,Nedrud,2.75,Health
19378,Damaris,Maryanne,2.875,Business/Commerce
19379,Rori,Rese,2.5,Science
19380,Eolanda,Couture,2.5,Architecture
19381,Ellette,Clie,3.125,Music
19382,Adore,Birdella,2.25,Graphic Design
19383,Corry,Eliathas,3,Architecture
19384,Rivalee,Marden,2.5,History
19385,Elvira,Selway,2.375,Engineering
19386,Hermione,Nicoline,2.875,Health
19387,Brooks,Buttaro,2.875,Robotics
19388,Ardys,Milde,2.75,Health
19389,Sybille,Schlosser,2.375,Health
19390,Flo,Jotham,3.125,Graphic Design
19391,Heida,Yusuk,2.75,Architecture
19392,Pearline,Radu,2.875,Art
19393,Shaylyn,Yuille,2.75,Health
19394,Claresta,Juliet,2.75,Psychology
19395,Siana,Annabella,2.25,Sports
19396,Lolita,Tengdin,2.375,Statistics
19397,Gertrud,Louanna,2.5,Health
19398,Teriann,Simmonds,3,History
19399,Merrie,Gemini,3,Health
19400,Ileana,Katrine,2.625,Computer science
19401,Gui,Frodi,2.625,Art
19402,Hildegaard,Lymann,2.875,IT
19403,Helena,Bakerman,2.75,Architecture
19404,Kate,McGrody,2.5,Psychology
19405,Tatiania,Keily,3.25,Computer science
19406,Liana,Hailee,2.75,Architecture
19407,Harrietta,Geffner,2.5,Robotics
19408,Lanna,Keily,3.25,Architecture
19409,Luci,Obed,2.625,Music
19410,Ethel,Sherfield,3.25,Architecture
19411,Dale,Poppy,2.875,Health
19412,Juliane,Giule,2.25,Psychology
19413,Marylou,Hilbert,2.875,Psychology
19414,Heddie,Arquit,2.375,Psychology
19415,Larine,Cleavland,3.25,Engineering
19416,Merry,Lilas,3,Sports
19417,Elfreda,Raimondo,2.5,IT
19418,Ulrike,McGrody,2.25,Sports
19419,Ofilia,Taam,2.625,IT
19420,Dania,Revkah,2.875,Robotics
19421,Kayla,Turne,3.375,IT
19422,Cathyleen,Klemperer,2.875,Science
19423,Florencia,Weaks,2.75,Sports
19424,Gabi,Suk,2.75,Business/Commerce
19425,Consuela,Jagir,2.875,Robotics
19426,Adelle,Jillane,2.875,IT
19427,Jinny,Bearnard,3.125,Health
19428,Melina,Ezar,3.125,Health
19429,Carolina,Ranjiv,2.875,Statistics
19430,Courtnay,Glovsky,2.875,English
19431,Rori,Bethany,2.625,Business/Commerce
19432,Maye,Jalbert,3.25,Health
19433,Brynna,Kenwood,2.625,Robotics
19434,Adriana,Berard,2.5,History
19435,Taffy,Kare,2.75,Engineering
19436,Stacey,Roarke,2.375,Architecture
19437,Gilligan,Fax,3.5,Business/Commerce
19438,Charlena,Evangelia,2.5,Sports
19439,Ricky,Sacken,2.75,Engineering
19440,Sean,Khorma,2.75,Art
19441,Alyda,Chabot,2.625,Robotics
19442,Deedee,Isidore,3.375,IT
19443,Frances,Nisbet,2.625,Psychology
19444,Ursulina,Alfons,3,Business/Commerce
19445,Marsiella,Taam,2.375,Architecture
19446,Kellen,Blisse,2,Psychology
19447,Nollie,Argus,2.875,Music
19448,Sharai,Guthrie,3,Architecture
19449,Linzy,O'Carroll,2.25,Business/Commerce
19450,Harrietta,Cavan,2.625,Music
19451,Celestyna,Saree,2.75,Science
19452,Desirae,Sprage,3.125,Science
19453,Elise,Lewes,3,Engineering
19454,Allyce,Corrine,2.75,Sports
19455,Harrietta,Laverne,2.5,Computer science
19456,Esmeralda,Thornburg,2.875,Computer science
19457,Lorenza,Deny,2.5,IT
19458,Deloria,Evvie,2.25,Computer science
19459,Cristabel,Blisse,2.625,Business/Commerce
19460,Cherilyn,Ilka,3.125,IT
19461,Deane,Arvo,2.25,Music
19462,Justinn,Georas,2.5,Engineering
19463,Alia,Toffic,3.625,Statistics
19464,Jean,Camden,2.75,Statistics
19465,Andree,Bakerman,3.125,English
19466,Nadine,Solitta,2.625,IT
19467,Josephine,Roarke,2.5,Statistics
19468,Hettie,Pyle,3.25,Computer science
19469,Harmonia,Old,3.125,Graphic Design
19470,Coral,Gert,2.5,Architecture
19471,Michaelina,Torray,2.625,History
19472,Stephanie,Kelula,2.625,Architecture
19473,Ashlee,Kalinda,2.5,Business/Commerce
19474,Cam,Grosz,2.875,Music
19475,Mariann,Pascia,2,Architecture
19476,Petronia,Reneta,2.75,Statistics
19477,Therine,Ortrude,2.125,IT
19478,Emylee,Celestine,2.75,English
19479,Bobinette,Carmena,3,Architecture
19480,Consuela,Leifeste,2.75,Music
19481,Jenilee,Gherardo,2.375,History
19482,Raf,Daveta,2.625,Engineering
19483,Claresta,Toor,2.75,Statistics
19484,Harrietta,Thad,2.375,Health
19485,Korrie,Earlie,2.875,Engineering
19486,Carree,Narton,2.875,Music
19487,Queenie,Darrell,2.375,Architecture
19488,Larine,Dunkin,2.5,English
19489,Sharlene,Korey,2.375,History
19490,Sherrie,Lenny,2.625,IT
19491,Ileana,Weaks,2.5,Art
19492,Queenie,Elephus,2.875,IT
19493,Kassey,Malanie,3,Architecture
19494,Jinny,Lail,3,Engineering
19495,Kirstin,Center,3.25,Computer science
19496,Sherrie,Primalia,3,Computer science
19497,Joy,Bultman,2.875,Statistics
19498,Hannis,Manolo,3.125,IT
19499,Chloris,Sperling,3,History
19500,Rosene,Goddard,3.25,Business/Commerce
19501,Rhoda,Stelle,2.25,Architecture
19502,Chloris,Chauncey,3,English
19503,Daryl,Denis,3.5,Business/Commerce
19504,Caryl,Autrey,2.875,English
19505,Evaleen,Aaberg,2.5,Health
19506,Tamqrah,Allys,2.625,Computer science
19507,Alex,Colbert,2.375,Psychology
19508,Frank,Land,2.5,Statistics
19509,Annaliese,Cleavland,2.375,History
19510,Beverley,Gert,2.75,Engineering
19511,Gusty,Couture,3.125,English
19512,Ebonee,Judye,2.375,Health
19513,Darlleen,Rugen,2.5,Engineering
19514,Tani,Zamora,2.75,Psychology
19515,Anestassia,Morehouse,2.5,Statistics
19516,Giustina,Ledah,2.5,Statistics
19517,Jsandye,Bollay,3.125,Psychology
19518,Sarette,Wildermuth,3,History
19519,Mariann,Tillford,3.25,Engineering
19520,Kristan,Bergman,2.25,Art
19521,Averyl,Olin,2.5,Graphic Design
19522,Bibby,Klotz,2.375,Architecture
19523,Rosaline,Agle,2.125,Engineering
19524,Averyl,Edvard,3.125,Architecture
19525,Ottilie,Rolf,2.5,Sports
19526,Sissy,Gherardo,2.625,Engineering
19527,Glynnis,Decato,3.125,History
19528,Fernande,Lea,2.5,Health
19529,Blinni,Kimmie,2.5,Art
19530,Leontine,Brieta,2.625,Graphic Design
19531,Sallie,Lucienne,2.5,Computer science
19532,Siana,Alcott,2.25,Psychology
19533,Annabela,Georas,2.75,Graphic Design
19534,Laurene,Emmy,3.125,Graphic Design
19535,Candi,Flita,2.375,Computer science
19536,Sean,Bettine,3,Psychology
19537,Natka,Kirstin,2.875,Music
19538,Chickie,Janene,2.5,Music
19539,Danny,Roxanna,2.625,Robotics
19540,Kimmy,Havens,2.875,Computer science
19541,Bernardine,Kazimir,2.375,Art
19542,Tonia,Annabella,2.625,Graphic Design
19543,Janeczka,Aldric,3.625,Computer science
19544,Vita,Tufts,2.875,Psychology
19545,Amara,Cleavland,3.25,Psychology
19546,Gwyneth,Evangelia,2.875,Graphic Design
19547,Teriann,Maribeth,3.25,Science
19548,Aeriela,Hoban,2.625,Science
19549,Tressa,Celestine,2.5,IT
19550,Shirlee,Nickola,2.625,Health
19551,Sibella,Arquit,2.875,English
19552,Sam,Chapland,2.125,Engineering
19553,Perry,Marlie,2.875,Music
19554,Tomasina,Bashemeth,2.5,Statistics
19555,Olwen,Winnick,3.375,Sports
19556,Lorenza,Ashely,2.875,Graphic Design
19557,Netty,Dahlia,2.375,Psychology
19558,Heddie,Kirstin,2.875,Music
19559,Tatiania,Rocray,2.125,Architecture
19560,Glynnis,Maribeth,3.25,Psychology
19561,Luci,Hashim,2.375,Robotics
19562,Helena,Oster,2.875,Graphic Design
19563,Emmey,My,3.25,History
19564,Morganica,Vernier,3.25,English
19565,Jean,Smitt,2.875,IT
19566,Marcelline,Peg,3.125,History
19567,Starla,Jerald,2.5,Psychology
19568,Marline,Heisel,3.5,Art
19569,Sadie,Pip,2.375,Psychology
19570,Sean,Melleta,3,Statistics
19571,Kore,Kathie,3,Sports
19572,Selma,Dex,2.875,Health
19573,Brianna,Wattenberg,2.5,Robotics
19574,Tamqrah,Denis,3,Business/Commerce
19575,Marsiella,Alva,2.875,Health
19576,Madalyn,Barrus,2.25,IT
19577,Rayna,Behre,2.875,Music
19578,Andeee,Alisia,3.375,Art
19579,Jessy,Anyah,2,Graphic Design
19580,Marguerite,Leffen,2.125,Health
19581,Stevana,Hebner,2.75,Engineering
19582,Hannis,Parette,2.875,Psychology
19583,Corina,Boehike,2.125,Robotics
19584,Rochette,Annabella,2.625,IT
19585,Lila,Crudden,2,Psychology
19586,Tamqrah,Garrison,2.625,Science
19587,Anthia,Chaing,3,Robotics
19588,Gerianna,Cookie,2.375,Statistics
19589,Kayla,Saree,2.5,Sports
19590,Lolita,Cookie,3.25,English
19591,Janey,Whittaker,2.125,Graphic Design
19592,Emelina,Concha,2.875,Health
19593,Kaia,Gillan,3.75,Statistics
19594,Louella,Candy,3,Sports
19595,Dacia,Henrie,2.875,Architecture
19596,Demetris,Vivle,2.625,Sports
19597,Belva,Adalbert,2.375,English
19598,Michaelina,Lymann,2.75,English
19599,Zaria,Eliathas,2.625,English
19600,Kylynn,Granoff,3.125,Engineering
19601,Gui,Vilma,2.625,Art
19602,Binny,Lymann,3.5,Computer science
19603,Calla,Amand,2.5,Art
19604,Kellen,Vilma,3,Business/Commerce
19605,Tamqrah,Bari,2.875,Business/Commerce
19606,Amara,Frodi,2.5,Sports
19607,Averyl,Rosalba,2.625,Psychology
19608,Danny,Soneson,2.5,Architecture
19609,Gianina,Dosia,2.875,Sports
19610,Cristabel,Creamer,3.25,Engineering
19611,Viki,Zaslow,2.625,Psychology
19612,Meriel,Holtz,3,Robotics
19613,Deane,Buckler,3.25,Robotics
19614,Loree,Hubert,2.75,Health
19615,Claudina,Dash,2.5,Engineering
19616,Ardys,Honoria,3.125,Graphic Design
19617,Chastity,Guthrie,2.25,Art
19618,Antonietta,Delp,3.625,Computer science
19619,Lulita,Jess,2.125,IT
19620,Calla,Helfand,3,Art
19621,Laure,Sperling,2.375,History
19622,Emilia,Hillel,2.75,IT
19623,Zia,Maxi,2.875,Engineering
19624,Arlena,Iiette,3.375,Engineering
19625,Ofilia,Madaih,2.875,Sports
19626,Carmencita,Ries,2.875,IT
19627,Shannah,Jaylene,2.625,Sports
19628,Lauryn,Jagir,3.5,English
19629,Alie,Ries,2.125,Art
19630,Lanae,Laverne,2.5,English
19631,Madelle,Marcellus,3.25,English
19632,Mureil,Beniamino,2.75,Engineering
19633,Tabbatha,Allys,2.5,Health
19634,Evita,Hessler,2.5,Health
19635,Linzy,Israeli,3.25,Music
19636,Helsa,Giff,3.125,IT
19637,Beth,Atcliffe,2.875,Psychology
19638,Kellen,Knowling,3,Art
19639,Kial,Odell,2.125,Robotics
19640,Renie,Claudine,2.625,Computer science
19641,Gale,Emerson,3,Business/Commerce
19642,Tobe,Birdella,3,Health
19643,Adriana,Honoria,2.375,IT
19644,Jolyn,Percy,3.5,Business/Commerce
19645,Joane,O'Carroll,2.875,Sports
19646,Nataline,Alcott,2.5,Graphic Design
19647,Fayre,Pacorro,3.125,Music
19648,Aigneis,Cosenza,3.125,Architecture
19649,Mildrid,Delila,2.625,Computer science
19650,Rozele,Truc,2.625,Art
19651,Aigneis,Abram,3.5,Science
19652,Ilse,Ephrem,2.375,Health
19653,Kirbee,Lutero,3.125,Robotics
19654,Britni,Elisha,3,Robotics
19655,Elsie,Kronfeld,3.125,Psychology
19656,Clementine,Gregrory,3.25,Psychology
19657,Annecorinne,O'Carroll,2.25,Architecture
19658,Jeanna,Papageno,2.5,Music
19659,Jan,Ivens,2.125,Music
19660,Lory,Shama,2.875,IT
19661,Nataline,Wallis,3.375,Engineering
19662,Danika,Peonir,2.75,Psychology
19663,Melodie,Strephon,2.625,English
19664,Natka,Sancho,2.75,Business/Commerce
19665,Jsandye,Presber,2.625,Robotics
19666,Paulita,Si,2.125,Statistics
19667,Emma,Myrilla,3.125,Art
19668,Selia,Boycey,3.375,English
19669,Valli,Camden,3.125,Business/Commerce
19670,Valeda,Dunkin,3.375,Science
19671,Atlanta,Saunderson,2.25,Sports
19672,Belinda,Andrel,3,IT
19673,Anallese,Sandye,2.875,Robotics
19674,Carilyn,Destinee,3.25,Statistics
19675,Arlina,Brittani,2.875,Science
19676,Myrtice,Gino,3.25,History
19677,Carolina,Toni,3.375,Sports
19678,Karena,Bonilla,2.5,Sports
19679,Bettine,My,2.375,Sports
19680,Blake,Salvidor,3.25,Computer science
19681,Kathy,Rad,3,Health
19682,Claresta,Haerr,3.125,Business/Commerce
19683,Sherrie,Hathaway,2.5,Music
19684,Sabina,Chandler,3,History
19685,Marjie,Paton,1.875,Psychology
19686,Gilligan,Ball,2.875,Robotics
19687,Addia,August,2.75,Psychology
19688,Fina,Callista,3.125,Architecture
19689,Gertrud,Bibi,3.375,Engineering
19690,Kalina,Secrest,2.375,IT
19691,Mahalia,Brittani,2.625,Music
19692,Reeba,Grobe,3.125,Art
19693,Gisela,Demitria,2.875,Statistics
19694,Caressa,Adamsen,2.5,Music
19695,Asia,Burkle,2.625,Sports
19696,Flo,Lubin,2.75,Health
19697,Cyndie,Grayce,2.5,IT
19698,Fidelia,Shama,2.625,Business/Commerce
19699,Suzette,Kazimir,3.125,IT
19700,Charmaine,Cottle,2.875,Graphic Design
19701,Ira,Daniele,2.875,Business/Commerce
19702,Almeta,Huggins,3.125,Business/Commerce
19703,Christian,Han,3.125,Psychology
19704,Zaria,Blase,2.125,Health
19705,Priscilla,Kylander,2.75,Engineering
19706,Tomasina,Ciapas,3,Business/Commerce
